field_id,farm_id,field_nm,stat_cd,field_use_cd,acres,country,entrpr_guid,crt_dt,upd_dt
110120,50041,Rock Pile,A,PROD,254.8,United States,00000000-0000-0000-0000-000000000000,2021-04-02,2022-02-16
111580,50546,Trial Block 33,A,TRIAL,186.8,United States,f15a6aff-e056-4e7b-b766-7c9a6ea99de6,2017-01-31,
110786,50267,Triangle,A,PROD,53.3,United States,5c97e941-fd4f-40af-b1d2-dd38dace0a7a,2014-10-19,2020-12-05
111508,50525,North 80,A,PROD,272.8,Australia,15712c00-b6e3-4c18-87fa-075bdf91f34c,2019-10-27,2021-03-30
110236,50077,Sandy Knoll,A,PROD,129.5,Canada,4e55932c-e361-40c1-a653-a67019b8b5e1,2023-05-20,2026-05-12
111130,50401,Creek Field,P,PROD,289.9,United States,009ec2ef-a167-40e4-a40e-f3434d6b0000,2017-01-10,2026-01-11
111040,50351,Home Field,A,PROD,239.4,United States,1760e6dd-e54a-4dff-84c9-04d0839be6d3,2014-05-25,
110647,50217,Rock Pile,A,PROD,163.8,Canada,7971b856-a1e1-4503-9aa7-5adbcb051db4,2013-04-19,2017-01-27
111653,50580,Corner Piece,I,PROD,48.6,Canada,75fb0cd5-bf41-4a0a-a0b7-b4c1c74cfab8,2017-07-07,2017-08-07
111174,50430,Bench Field,A,PROD,87.7,United States,a372aa2c-1c6b-4504-8395-8bfaa8215a69,2011-12-17,2020-10-26
111046,50352,Pivot 3,A,PROD,316.1,United States,40813780-ebab-42c9-b1e7-bb3545061ce4,2012-07-08,
111014,50342,North 80,A,PROD,127.8,Canada,f437e44e-71ad-4579-9693-a9839ee55448,2021-04-05,
110013,50005,Sandy Knoll,A,PROD,258.2,United States,4e0254cb-f2f3-4985-81d6-4a56fa8f3bba,2016-05-12,2019-06-01
110698,50233,Highway Field,A,PROD,82.0,United States,689facef-b73f-4540-b773-617c5f83620c,2016-10-02,2024-03-28
110929,50314,Bench Field,A,PROD,22.2,Canada,b58594d1-f8c8-4fe7-94c4-93962225e8ce,2024-12-09,
111169,50428,Sandy Knoll,A,PROD,177.7,United States,720bf39b-6d6b-4443-ba1b-2a82ef42dcce,2023-01-08,
111345,50480,Old Orchard,A,PROD,99.6,Australia,f13232d6-6fad-46b8-807a-3cf2ca237251,2013-02-06,
110636,50213,Fence Line 60,A,PROD,74.6,United States,291f7649-608c-4f96-b735-d7e24ad62e06,2016-05-23,2020-06-11
111326,50475,Pivot 3,A,PROD,67.7,Australia,056200c9-607f-4ea6-89f3-64f5df662877,2013-04-24,2016-12-24
110529,50176,Big Field,A,PROD,309.9,United States,312c7495-9eae-434c-af79-0be628154731,2017-06-02,2019-07-11
111718,50611,Flat 120,A,PROD,210.5,United States,cde8a375-5f4f-43b0-a51f-d1ccdc6cdee7,2013-11-06,
110411,50136,Rock Pile,A,PROD,168.3,Canada,977a736d-8f91-4980-aed7-2e057c1dd3d7,2013-10-30,2016-11-27
111379,50491,East Quarter,A,PROD,,Australia,56d2266d-4a80-4ba7-a76c-e9bcfb80bc84,2014-01-17,2025-08-02
110897,50305,Dryland North,A,PROD,76.1,United States,a068fb13-b541-443f-b43a-85049e10c4b1,2021-01-19,
110644,50216,Schoolhouse Field,A,PROD,211.0,Canada,0eddc735-7bbf-4adb-be44-42464781f968,2015-11-13,2024-08-30
111456,50513,Big Field,A,PROD,26.4,Australia,bbab35b7-be6e-4f18-8d48-343ff1718397,2023-04-15,2024-06-09
110485,50161,Home Field,A,PROD,112.9,United States,4916af70-f556-4d84-a6bd-7f31d20fa94c,2012-06-09,
111403,50496,Bench Field,A,PROD,260.2,Australia,940d5eb3-ef94-4bbe-9968-0db3ad7b9dc7,2012-12-17,2016-04-20
110132,50043,Triangle,A,PROD,55.8,United States,778771fa-ad37-439a-ab64-9152efb8a2cf,2017-07-21,2022-06-26
111223,50445,South 40,A,PROD,248.8,United States,f2248d39-a802-4c90-88e3-57378720212c,2014-09-30,2014-11-21
111453,50511,West 160,A,PROD,300.2,Australia,d303d293-b46a-4adc-a089-147ff65bbdad,2012-07-22,
110417,50138,Bench Field,A,PROD,64.2,Canada,2c993988-89e1-4358-acef-2f1e1c6c0aa1,2023-08-07,2025-05-16
111547,50536,Trial Block 1,A,TRIAL,22.2,United States,caa32eec-5fcb-4bc1-b07a-748dca020532,2021-11-26,
110984,50332,Triangle,A,PROD,259.2,United States,db1eecf2-0485-4f7a-910b-2e12ae5af216,2011-10-31,2013-03-28
110642,50216,West 160,A,PROD,26.9,Canada,28f45bd9-d035-4432-91e2-527bc23c349e,2017-10-28,
110965,50327,Creek Field,A,PROD,177.4,United States,ee4eafb8-6d5e-491f-ba8a-f1dbcc7cced8,2020-06-28,2024-06-05
110694,50233,West 160,A,PROD,299.0,United States,b3682bb5-7b86-49bf-885c-2966e210a00e,2022-08-01,2024-11-13
110682,50228,Pivot 1,A,PROD,281.0,United States,6b930f3f-495f-491c-b8fa-b833a3a2e624,2012-02-05,
111041,50352,Triangle,A,PROD,276.3,United States,4c9384bf-9de9-4cb4-ac5e-a29696e5d2cc,2012-12-12,2017-03-13
110037,50011,Schoolhouse Field,A,PROD,151.2,United States,88b7e205-0111-4d49-ac20-b32cec50594c,2011-03-25,
110852,50288,Pivot 3,A,PROD,,Canada,e077bac2-f741-4133-9285-aebd5344ad52,2020-11-17,
110711,50240,Big Field,A,PROD,187.1,United States,7a9eb8da-9cd2-474b-a47d-57f1766b2162,2018-07-05,2020-08-21
111257,50454,Slough Field,A,PROD,122.8,United States,a5fa491d-792f-464f-b78e-e041825476d1,2021-06-25,2023-02-11
110343,50114,Windmill Field,A,PROD,30.1,Canada,bfb637dd-db1c-428c-a86a-1eb444fdb12e,2016-09-29,2024-11-10
111417,50499,Slough Field,A,PROD,316.3,Australia,bebca535-1f69-4353-be2b-0ff07a5413a0,2014-09-04,
111735,50618,Highway Field,D,PROD,152.0,United States,8b98d252-78e1-494d-855a-0bc634bcf0dc,2019-04-16,
111570,50543,Trial Block 24,A,TRIAL,276.3,United States,b9de2650-e1a7-4c47-8848-6cdec3c8158d,2020-03-22,2026-05-11
110017,50004,North 80,A,PROD,108.2,United States,2fd8f6fa-024a-45cf-872f-79d7be92ccef,2020-07-31,2025-11-07
110353,50117,Back 40,A,PROD,54.4,United States,786dec13-703d-4b1d-b659-e53b5983ea94,2020-12-26,2023-01-03
111624,50563,Big Field,P,PROD,,Canada,6a630e86-696f-4932-93a9-cc09501b4032,2016-08-23,
110111,50038,Slough,A,PROD,103.3,Canada,5245070a-232c-4e3c-bf2a-ae47ce52eda9,2020-10-31,2021-02-06
111402,50496,Big Field,A,PROD,74.4,Australia,cdd2bf25-f96f-4879-b56d-a0d893bc9978,2016-02-28,2023-03-12
110584,50196,River Bottom,A,PROD,,United States,9aa22683-8bcc-4f65-97df-69da82888e05,2020-10-07,2021-08-13
110368,50123,Gravel Pit Field,A,PROD,230.6,United States,3bc70d3a-3cbf-46f4-b076-6829b011e9a4,2012-03-29,
111614,50558,River Bottom,I,PROD,309.1,Canada,6cc0de69-6263-4555-a494-9c1245c47143,2019-06-10,2020-05-08
111013,50341,Fence Line 60,A,PROD,254.3,Canada,4d3331e7-63a5-4d3e-a667-5c9faec8797b,2011-07-08,
110027,50008,Gravel Pit Field,A,PROD,,Canada,84f1604a-52f0-4640-aa05-0bc4db30865d,2019-03-05,2020-03-23
111614,50558,River Bottom,I,PROD,307.4,Canada,6cc0de69-6263-4555-a494-9c1245c47143,2019-06-10,2020-09-16
110861,50292,Fence Line 60,A,PROD,,United States,5756f07f-9d18-4ca1-989e-013a790fe9ad,2014-11-13,
111674,50589,Dryland North,I,PROD,169.8,Canada,91970782-94e2-4104-867a-bb9b5d861c68,2015-03-15,2022-05-29
111507,50525,River Bottom,A,PROD,19.5,Australia,04f6ff12-fca6-4075-a420-05848108d047,2012-07-30,2020-09-15
110515,50172,North 80,A,PROD,310.6,United States,0049c4bf-0e59-43c7-ae81-eeb2a72856fa,2013-08-07,2021-01-19
110507,50170,Triangle,A,PROD,315.1,United States,70d900ab-b4cb-4f9c-ae99-6e315b358e0c,2013-02-16,
110356,50118,Highway Field,A,PROD,290.1,United States,68c41846-75a2-4b62-a582-7c3120feb67e,2016-11-27,2021-09-12
110736,50247,Highway Field,A,PROD,111.0,United States,80532d3a-a7ef-44c7-b3f5-22f6d65eaace,2020-05-01,
110427,50143,Dryland North,A,PROD,176.7,United States,272c27a9-8f37-4989-b09a-cc79de013b9d,2021-10-10,2022-06-15
110780,50265,East Quarter,A,PROD,64.2,Canada,e6dec051-c433-4f37-bf7b-74ac4936e1f7,2014-08-22,2021-12-01
110015,50005,Gravel Pit Field,A,PROD,56.8,United States,2c586e80-e916-430a-bf93-f8d15adcf439,2021-08-21,2023-07-17
111351,50483,Highway Field,A,PROD,86.0,Australia,f00d5120-ebfa-4504-8c7b-24c29d44b185,2013-03-26,2022-05-20
110050,50015,River Bottom,A,PROD,270.6,United States,3fa08809-d95a-4e89-b641-481ea614f8dd,2011-03-22,2014-03-21
110995,50338,Old Orchard,A,PROD,54.4,Canada,300cb4d3-2b7b-4ea8-958c-d6d8529525e4,2016-01-27,2025-02-26
111234,50448,Triangle,A,PROD,120.3,United States,ff7732c8-43bf-480c-9d7c-524e260368f0,2016-12-14,2017-02-19
110966,50326,Big Field,A,PROD,206.6,United States,ec19d039-f25f-43b7-a42b-8acbe33a47df,2022-09-26,2022-11-21
110077,50025,Pivot 1,A,PROD,306.4,United States,bf3c6177-9cce-4060-9a2f-6d293327d287,2023-07-08,2026-01-07
110138,50046,Rock Pile,A,PROD,53.9,United States,9d1f1c76-d90d-40a9-bbee-186940d0b195,2020-08-29,2021-02-14
111386,50492,North 80,A,PROD,301.2,Australia,7361bc36-61bd-4813-995a-96246893c4e6,2023-03-02,
111088,50368,Creek Field,A,PROD,84.0,United States,64f7f66a-645b-497f-811e-f9715f067a38,2015-08-10,
110096,50032,Gravel Pit Field,A,PROD,306.3,United States,20fb133f-2514-4308-b539-bdbeb975d3b9,2020-05-04,2021-08-07
111339,50478,Pivot 1,A,PROD,91.4,Australia,16ec3c61-6546-474b-b81f-894757c33d4d,2021-09-28,2025-04-15
111492,50522,East Quarter,A,PROD,135.4,Australia,3570c721-d369-4a12-a251-998496d3ac9a,2018-06-19,
110161,50053,Flat 120,A,PROD,226.1,United States,9ef267bb-93b1-4ef6-b366-a28510412f8d,2015-08-15,2024-06-06
111128,50401,East Quarter,P,PROD,68.2,United States,919e3f62-7ac6-403e-a7d6-6a936431f55e,2018-12-19,2026-02-20
111205,50438,Pivot 3,A,PROD,,United States,80c9cac2-6744-4352-81ce-bd5bd10a9b25,2020-02-15,2026-02-09
111455,50511,Big Field,A,PROD,54.3,Australia,7d44c1bf-189a-4489-87ef-836f28921fa4,2017-09-06,2023-04-05
110576,50194,River Bottom,A,PROD,87.5,United States,45ae1e57-8ab5-4645-8ca6-d220b19b9e3f,2019-02-21,2020-09-10
110830,50282,Creek Field,A,PROD,,United States,84044cf4-6615-4afb-8df0-5ec47343069c,2012-07-13,
110612,50205,Corner Piece,A,PROD,163.6,United States,6e45c8fb-e08d-4b58-a650-5dcc82748f9e,2024-05-04,
110743,50251,Flat 120,A,PROD,95.4,United States,e125ff7a-6a16-45b2-b3fb-a9c3cbac4408,2023-02-14,2023-12-18
111736,50618,East Quarter,D,PROD,28.4,United States,3c2f0a6f-dedf-420d-8501-73f16dc7581e,2012-12-04,2025-07-21
111574,50544,Trial Strip 30,A,TRIAL,299.3,Canada,b2f48d02-514d-4822-9f29-fe4d0b0f9348,2017-04-26,2025-03-20
111037,50350,Highway Field,A,PROD,110.0,Canada,,2023-11-20,2024-05-29
110848,50289,Flat 120,A,PROD,51.2,Canada,05bc20bf-13f5-4f74-80da-34b4995201f8,2024-07-21,
110311,50104,South 40,A,PROD,278.7,United States,2117bf93-fcf8-4cd4-a487-2c8932de125b,2017-04-14,
110606,50203,South 40,A,PROD,181.9,Canada,bc3dec9f-6ee5-43c2-9c26-bd4bf3793bd0,2023-05-10,2023-07-19
111476,50517,North 80,A,PROD,112.4,Australia,4f98d323-3723-4930-8890-09e8c55a6c49,2024-08-11,
110614,50206,Back 40,A,PROD,306.4,United States,7cc08a32-be41-4690-8974-0317c3d0690b,2016-12-21,
111341,50480,Flat 120,A,PROD,239.2,Australia,edf1e97d-4ea2-4e12-8dbf-25249c9d5c51,2012-12-09,2024-03-23
110865,50293,Gravel Pit Field,A,PROD,,United States,8db74f4e-257a-4ce9-85aa-6980b3a9298c,2021-02-06,2022-08-19
110738,50248,Highway Field,A,PROD,57.6,United States,33eafda4-c7d6-4901-b264-da89b63eaf98,2019-05-02,2023-02-20
111265,50457,Bench Field,A,PROD,32.6,Canada,0bdcb2b2-45a3-4997-9ee2-33a1dc55fd38,2015-07-29,2023-06-17
110024,50006,Big Field,A,PROD,270.1,Canada,5b32906b-d573-466b-b701-a1d6eb139c3e,2018-04-15,
111303,50468,Gravel Pit,A,PROD,,Australia,5880002b-0398-4bff-8f39-078191c15ee1,2019-01-28,2019-10-07
110452,50151,Fence Line 60,A,PROD,269.1,United States,e8be5b56-9cf0-4d6a-b517-8a245d830d81,2017-11-30,2023-02-04
111448,50510,Long Strip,A,PROD,70.4,Australia,1dbac1ca-e0d8-4fcf-9335-f8d03e06723b,2011-11-08,
110454,50153,Old Orchard,A,PROD,170.0,United States,09cb0fb5-de00-4821-817b-e124fd960268,2023-08-15,2025-09-30
110633,50213,Dryland South,A,PROD,154.7,United States,8f777741-2567-4112-a288-a1663663abbd,2011-06-25,2022-12-14
110621,50208,River Bottom,A,PROD,227.6,Canada,912d9f36-88ec-40ca-a752-74d98641a2ba,2011-08-10,
111682,50592,Slough Field,I,PROD,159.9,United States,adb8cd04-cb65-41cc-a544-f62335315a0c,2017-08-10,2026-01-01
111342,50480,Back 40,A,PROD,,Australia,a1b2e226-7cb3-4483-b500-3bbaf2541937,2021-03-05,2021-12-12
111062,50358,East Quarter,A,PROD,,United States,26ba20e9-3746-4e29-9eff-3dfb06bf931d,2020-03-05,2024-08-28
110783,50264,Flat 120,A,PROD,182.4,Canada,8f76c52a-ac32-44ec-9066-4feb48cf243b,2017-07-11,2024-12-07
110776,50262,Big Field,A,PROD,314.6,United States,6b96dd8c-5028-4c3c-994a-dd4253766181,2013-04-06,2021-11-15
111662,50583,Windmill Field,I,PROD,47.7,United States,8f402085-820c-4e4b-85d2-182864705e5d,2013-11-09,
110731,50246,North 80,A,PROD,11.6,United States,6cac38f5-fe9d-4540-baef-921c939eae24,2012-04-14,2022-12-13
111217,50443,Creek Field,A,PROD,103.8,Canada,d3bb151a-1cc2-4b35-8053-d347d78f1f03,2011-07-20,
110215,50071,Creek Field,A,PROD,95.4,United States,4961ab1a-26a0-4b27-9746-03182a76724c,2012-07-08,
110361,50120,Corner Piece,A,PROD,60.3,Canada,3f80f418-2eeb-4968-92c1-3c47d0778dc6,2016-02-14,2023-10-23
111275,50460,Fence Line 60,A,PROD,224.9,Canada,4bce0442-0be6-4af2-94f1-986469840da6,2022-11-07,2024-05-02
111537,50533,Trial Plot 31,A,TRIAL,263.2,United States,00f3e69e-9076-49e0-b68b-d8a1ae879af6,2023-12-17,2025-07-26
110640,50214,South 40,A,PROD,244.6,United States,445f784d-c6a9-47f9-8679-56a6c56be671,2018-09-11,
110415,50138,East Quarter,A,PROD,212.8,Canada,ced26f93-f939-4515-b833-c977d025e970,2018-07-25,
110006,50002,Corner Piece,A,PROD,214.7,United States,a0a8ae09-4e1c-4dae-b547-a82f2a4aae40,2024-05-27,2026-03-09
111737,50619,Slough Field,D,PROD,184.6,Canada,61afef87-2463-47c6-9210-924e5b8d253d,2022-06-06,
111727,50614,Big Field,A,PROD,116.9,United States,0241bf46-2c40-40d8-81c2-46372d55c96e,2016-04-09,2019-07-16
110184,50061,Bench Field,A,PROD,171.5,United States,ac61f5a1-67f3-4b75-8777-1e532c7429ab,2011-07-07,
110727,50245,Back 40,A,PROD,199.4,United States,3b70e88b-b429-42cd-8c79-5a5d2d6c18a9,2017-06-08,2017-10-28
110491,50163,Rock Pile,A,PROD,260.2,United States,b0c60bab-25f9-4e3f-8049-8e581096d733,2015-07-06,2022-06-14
110620,50208,Home Field,A,PROD,72.2,Canada,845844ad-0333-4bb3-87cc-9b8b11e0fc70,2012-11-28,
110501,50166,Triangle,A,PROD,128.0,Canada,a9d36e0e-4418-4402-9c72-8ea25b62826d,2017-11-24,2020-08-31
111121,50386,Pivot 1,P,PROD,235.5,United States,ee9b26b7-6cc3-4dcf-b062-1866858aeea8,2016-02-26,
111240,50449,River Bottom,A,PROD,143.8,United States,66bbf165-b9d5-47ec-8b9d-588d18ca1972,2021-09-19,
110632,50212,West 160,A,PROD,136.4,United States,51d79cec-11b8-42b3-9a92-99bb6c54b2a4,2012-05-20,2016-07-12
111219,50443,Pivot 2,A,PROD,47.4,Canada,411e4e52-4766-4536-adaf-b5adcf8b46d7,2023-10-03,
110667,50224,Long Strip,A,PROD,225.4,United States,fd2ccf59-598f-44ec-b7f0-f07b4e76cd04,2013-01-10,2025-08-17
111057,50356,Flat 120,A,PROD,153.9,Canada,f0dc431b-71ef-44fc-b53a-f22985c97b55,2022-07-30,
110687,50230,Flat 120,A,PROD,237.5,United States,892ab488-a6a3-4657-ac8d-fd7b6c18a5e2,2011-01-03,2015-11-09
111154,50424,Dryland North,A,PROD,72.7,United States,a370941b-7c26-4af1-9f10-b7366abb7c53,2017-01-27,2024-06-25
110134,50044,Slough Field,A,PROD,64.7,United States,a23e7490-0e7f-40b1-8a53-876a76894290,2012-08-29,2024-03-29
110158,50051,Pivot 2,A,PROD,279.5,Canada,a5931af1-a5af-467c-a3c4-acfcb380acd8,2015-05-19,
110107,50035,Slough Field,A,PROD,23.5,United States,a56377fe-5c99-404f-af49-3d13ff464abc,2021-08-12,
110451,50150,North 80,A,PROD,160.1,United States,87fb1f5f-62b9-4015-a106-11c10ca4cc13,2017-05-25,2017-08-22
110176,50057,Old Orchard,A,PROD,,United States,3322a2fe-5e3a-4a78-aaac-3e85b2d9b8bd,2021-08-18,
110295,50099,Old Orchard,A,PROD,12.6,United States,dde93994-14c1-4f04-b0ab-f1fd42197608,2019-01-20,2025-01-25
111566,50541,Trial Plot 22,A,TRIAL,190.0,United States,d5464f4e-78b7-4066-a903-d803d81325eb,2020-08-24,
111701,50605,Pivot 2,A,PROD,103.3,United States,f2380a4c-f62b-4e84-80f9-9f3377030c97,2013-11-15,
110324,50109,River Bottom,A,PROD,34.8,Canada,0db124ef-50ae-45ff-a1a7-8ba8c2e4e085,2019-09-16,
110310,50103,Pivot 1,A,PROD,178.4,United States,48e6efb3-0990-4b50-a1b5-034d14830ec7,2012-11-10,2018-06-29
111473,50515,South 40,A,PROD,25.2,Australia,ed9f5a44-efa1-4feb-839b-f70aad5378cb,2015-09-24,2016-09-12
111138,50407,Big Field,P,PROD,306.4,United States,683be255-f803-4d83-8a74-31080bcf3306,2012-07-22,2013-11-16
110510,50171,Sandy Knoll,A,PROD,19.3,Canada,ed133482-eca3-4d56-9a3b-86bd7893c8e4,2018-08-15,
110583,50196,South 40,A,PROD,39.3,United States,f54aebfb-eb34-45d2-92ac-b21b736dbd7a,2024-08-31,2026-05-10
110916,50309,Gravel Pit Field,A,PROD,222.9,Canada,1b3abe29-43c4-4cd0-99c7-830d3b071b0d,2013-02-04,2014-11-10
110811,50275,Triangle,A,PROD,47.7,United States,17462492-650a-4b5e-a40f-9020d72fdb6e,2024-06-03,2024-09-21
110071,50023,West 160,A,PROD,152.0,Canada,e399bafb-0edf-4ba0-a684-dc9926e99ac6,2019-06-05,
111385,50492,East Quarter,A,PROD,65.7,Australia,4843daa8-ff82-4f4a-9a10-bfad23aacf2c,2011-02-08,
111194,50436,North 80,A,PROD,166.6,United States,67089ab4-1705-44fa-89b1-801ae7affed8,2019-11-03,2020-05-06
111192,50435,Creek Field,A,PROD,16.3,United States,10ab7dcb-31ad-4736-a346-9136dbaeb7a4,2019-05-10,2020-12-07
111686,50593,Slough Field,I,PROD,225.4,Canada,86765cd1-2349-4fbd-bcc3-af344c3cbe4b,2018-01-25,2019-08-28
111663,50583,Slough Field,I,PROD,73.4,United States,6caa7355-0a57-4eaa-ba31-dd384860058f,2013-11-02,2016-10-23
110527,50177,Schoolhouse Field,A,PROD,321.2,United States,7faab63e-2467-4948-8ff3-f4fceeb7162c,2019-11-04,2025-06-14
110543,50183,Triangle,A,PROD,,United States,3ce88656-91e8-453f-a63c-a91021143ec6,2014-07-03,2023-01-25
111271,50459,Schoolhouse Field,A,PROD,144.6,United States,0d83ba20-c9c3-48db-9f2c-70d75c3aa55c,2012-11-19,
110201,50065,Gravel Pit Field,A,PROD,102.6,United States,a1a8043e-f0e1-4cb0-8d36-50b569ef2a95,2016-08-06,2022-05-24
111628,50565,Old Orchard,P,PROD,147.0,United States,2fee6785-4c00-4644-98c9-ca07abc42f3b,2015-09-24,
110765,50258,Back 40,A,PROD,276.0,Canada,3dedb3a1-3fe2-4779-9baf-63630e0dece8,2018-01-18,2024-11-30
110557,50187,Creek Field,A,PROD,266.6,Canada,2fd445e3-d44b-4fe9-99e9-15182b4b47a9,2014-12-22,2021-12-30
110771,50261,North 80,A,PROD,247.6,Canada,87241c65-838c-42c4-8270-3ea58b367de6,2017-07-04,2021-11-03
111710,50609,Highway Field,A,PROD,106.8,United States,00000000-0000-0000-0000-000000000000,2019-07-30,2025-05-09
111068,50361,Flat 120,A,PROD,300.0,United States,0f3d5199-319e-43a4-b02c-c79a80ca5ea6,2012-02-12,
111031,50347,Bench Field,A,PROD,187.3,United States,0b65390d-916c-4ae1-b384-6b1de1ebd063,2012-01-22,
111242,50450,Rock Pile,A,PROD,172.7,United States,0050c816-2898-4e6b-b5f7-898c799f18b0,2011-09-18,2018-10-24
111572,50543,Trial Plot 6,A,TRIAL,201.1,United States,055caa65-d5e7-4c7a-814e-a681328ef13a,2020-01-13,
111157,50425,Pivot 3,A,PROD,173.0,United States,86777f99-ebcc-4bcc-a698-a87e9571f51e,2016-08-19,2026-05-01
111110,50373,Old Orchard,A,PROD,66.7,United States,52204ae8-2343-4a99-9fbb-6c41571e7bcd,2011-11-29,2019-09-02
111406,50496,Windmill Field,A,PROD,79.6,Australia,4daad173-12f2-4a0a-82e4-31475ca58351,2012-12-13,
110777,50262,Windmill Field,A,PROD,199.7,United States,7715e3c9-4095-4066-9812-55ef57d60700,2016-04-28,
110081,50027,West 160,A,PROD,261.2,United States,bf79e6c9-251a-4017-b37d-ccb336a06e91,2016-07-03,2020-12-04
110210,50069,Big Field,A,PROD,206.3,United States,709841a3-22a5-4a84-9cf1-c02a5d6f5efc,2013-07-01,
110778,50263,Pivot 3,A,PROD,275.5,United States,5cb4866c-7c48-4c74-95b2-07535b45fcee,2012-05-11,2014-03-05
110961,50325,West 160,A,PROD,21.0,Canada,0ae54301-f841-45a0-a5c2-ca3c35a42770,2017-09-28,2020-05-23
111343,50481,Dryland North,A,PROD,192.3,Australia,d8e5977a-ec3b-43b1-83f4-8e2c35882ccf,2016-10-31,2017-11-27
111559,50540,Trial Plot 17,A,TRIAL,278.0,Canada,a8c52223-c8ca-4b14-a7a9-37db02bd7dda,2015-01-28,
111623,50562,South 40,I,PROD,199.7,Canada,09efa260-25b8-42a0-944e-4a6d312bd314,2012-01-15,
110400,50132,Gravel Pit Field,A,PROD,27.7,United States,3bdb70c1-b16f-40b0-958e-068536842e3e,2023-09-22,2026-01-20
110246,50081,Highway Field,A,PROD,307.4,United States,39a3e80c-ffee-4023-acb4-64dd230c7800,2021-12-02,2023-08-24
110193,50063,Back 40,A,PROD,95.1,Canada,d6c6b7f5-7099-47d2-8443-0daf4b851ec5,2022-10-03,2026-04-12
111611,50556,Dryland North,I,PROD,145.1,United States,f6238963-e527-4166-b091-2930506086ba,2019-02-13,2025-05-18
111327,50476,Big Field,A,PROD,194.7,Australia,5142a399-654a-4e4c-bb04-b4e26b0f2bce,2015-08-23,
110933,50316,River Bottom,A,PROD,13.6,United States,,2023-03-02,2024-07-07
110300,50100,Flat 120,A,PROD,,United States,6459bcac-8f99-4e4f-a3d2-dc4770c2af8d,2023-12-31,2026-04-25
110074,50025,Home Field,A,PROD,68.0,United States,0a8e0780-7d06-4f20-8849-dedb01223b35,2017-12-01,2019-09-14
110389,50129,South 40,A,PROD,13.8,United States,07700b1d-a5e4-4159-a691-7c2d1ab84cc1,2013-12-19,2019-03-06
110976,50331,Corner Piece,A,PROD,87.7,United States,72e3ae35-1ada-4e3e-87ea-b4873d9e2e7b,2012-08-20,2018-03-17
111670,50587,Dryland South,I,PROD,143.8,United States,2e2c04ec-6348-4f39-ac40-fa4c673b5593,2017-01-16,
110904,50306,Flat 120,A,PROD,144.8,United States,b24980ff-f112-4a03-9cd1-e9999438fb5c,2018-07-01,2020-02-29
111049,50353,Pivot 3,A,PROD,236.2,United States,89084c30-9275-452e-90c3-542609f430c9,2015-02-19,2020-07-02
111715,50610,Creek Field,A,PROD,192.3,United States,5d25f13f-ab79-4c55-907e-7b49f6376c23,2024-03-23,
111579,50545,Trial Strip 21,A,TRIAL,77.3,United States,e6f93804-f233-4e0b-bb5a-83dbedd417e4,2024-10-14,2025-07-12
111101,50372,Home Field,A,PROD,56.3,United States,960cab53-4ea2-4f7c-a1fe-ba5f1c3e8c71,2013-02-27,2022-08-24
110779,50265,Corner Piece,A,PROD,73.9,Canada,e644e96a-4e31-45d9-b5c2-c0362089ca62,2013-02-24,2018-06-28
111141,50418,Flat 120,P,PROD,303.5,Canada,d4332219-c569-4ccc-af18-ee28c4bf9dcb,2013-07-30,
111200,50437,Pivot 1,A,PROD,88.7,Canada,3f33c423-696f-4510-9471-2e0896401a55,2016-08-09,2019-01-28
110577,50193,Schoolhouse Field,A,PROD,12.4,United States,21f1a6f6-1d5e-4b00-a19a-21fe7d53e3f8,2013-07-03,2020-10-18
111202,50437,North 80,A,PROD,87.0,Canada,aa2f2c44-979d-43b0-b258-5d94068d8d13,2023-10-01,2025-10-01
110608,50202,Old Orchard,A,PROD,109.2,Canada,58c55152-84ea-4d41-af86-e4f9e43434cf,2016-08-23,2023-09-06
111381,50490,Pivot 2,A,PROD,317.8,Australia,d237fb56-bf57-4f6e-b855-4cc1bc1ad936,2018-10-13,2022-03-31
110985,50332,Windmill Field,A,PROD,116.1,United States,4e962d9f-8ead-4769-8dab-6f2df1a12c20,2018-11-03,2023-09-20
111621,50561,Bench Field,I,PROD,133.7,United States,d85d3b67-cb81-471a-870f-fd0e2dbe6487,2013-12-16,
111659,50582,Dryland South,I,PROD,252.5,Canada,70cdeba7-661d-4cab-86a8-82a5a5d4da6c,2012-05-26,2012-07-14
110101,50034,Dryland North,A,PROD,35.6,United States,ffe408b2-8b06-4e3e-b651-cbc0aa2accfc,2019-06-07,2020-04-27
110399,50132,Flat 120,A,PROD,182.4,United States,a065b7e9-9fa3-48d7-b769-67b0570705fb,2011-02-24,
111233,50447,North 80,A,PROD,104.5,United States,502a8259-c75e-4c4d-978e-f73f1497288a,2012-09-11,2015-07-25
